product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product1,20221110,3.5630791187286377,0.9985097646713257,2.5645694732666016
product1,20221111,3.486438274383545,0.7006619572639465,2.785776376724243
product1,20221114,3.4183478355407715,0.8396496772766113,2.57869815826416
product1,20221115,3.484839677810669,0.7683408260345459,2.716498851776123
product1,20221116,3.40710186958313,0.8246577382087708,2.582444190979004
product1,20221117,3.4946255683898926,1.0046861171722412,2.4899394512176514
product1,20221118,3.3886184692382812,0.8378575444221497,2.5507609844207764
product1,20221121,3.3749797344207764,0.8539371490478516,2.521042585372925
product1,20221122,3.346595048904419,0.9408847093582153,2.405710220336914
product1,20221123,3.340364933013916,1.0639073848724365,2.2764575481414795
product100,20221110,3.467456102371216,1.103481411933899,2.3639745712280273
product100,20221111,3.464606761932373,0.8759519457817078,2.5886547565460205
product100,20221114,3.3437600135803223,0.9965754747390747,2.347184658050537
product100,20221115,3.448260545730591,0.9849303364753723,2.4633302688598633
product100,20221116,3.386807918548584,1.0245215892791748,2.362286329269409
product100,20221117,3.415477752685547,1.1392000913619995,2.276277542114258
product100,20221118,3.3488547801971436,1.0209964513778687,2.3278584480285645
product100,20221121,3.287230968475342,1.035652995109558,2.251577854156494
product100,20221122,3.3093791007995605,1.1305676698684692,2.178811550140381
product100,20221123,3.316514253616333,1.196080207824707,2.120434045791626
product101,20221110,3.6169471740722656,4.1056809425354,-0.48873376846313477
product101,20221111,3.7846648693084717,4.44842529296875,-0.6637604236602783
product101,20221114,4.402049541473389,5.466691493988037,-1.0646419525146484
product101,20221115,4.12886905670166,4.230823040008545,-0.10195398330688477
product101,20221116,3.807978868484497,4.1121907234191895,-0.3042118549346924
product101,20221117,3.802952527999878,3.968461513519287,-0.16550898551940918
product101,20221118,3.7174713611602783,4.453561782836914,-0.7360904216766357
product101,20221121,4.148611545562744,4.9504828453063965,-0.8018712997436523
product101,20221122,3.867030382156372,3.741800308227539,0.125230073928833
product101,20221123,3.7108588218688965,3.6097054481506348,0.10115337371826172
product102,20221110,3.442016124725342,1.079063892364502,2.36295223236084
product102,20221111,3.4646618366241455,0.9197373390197754,2.54492449760437
product102,20221114,3.377901554107666,1.08346688747406,2.2944345474243164
product102,20221115,3.4607486724853516,0.9636291265487671,2.497119426727295
product102,20221116,3.38505220413208,1.0109559297561646,2.374096393585205
product102,20221117,3.4021942615509033,1.1593527793884277,2.2428414821624756
product102,20221118,3.324009418487549,1.0682681798934937,2.2557411193847656
product102,20221121,3.331376314163208,1.1009056568145752,2.230470657348633
product102,20221122,3.332890748977661,1.096768856048584,2.236121892929077
product102,20221123,3.3301079273223877,1.1726024150848389,2.157505512237549
product103,20221110,4.139185905456543,1.6792863607406616,2.459899425506592
product103,20221111,4.214283466339111,1.622767686843872,2.5915157794952393
product103,20221114,4.206028938293457,1.7288545370101929,2.4771742820739746
product103,20221115,4.213143348693848,1.5105607509613037,2.702582597732544
product103,20221116,4.162715911865234,1.6301807165145874,2.5325350761413574
product103,20221117,4.127408504486084,1.6485220193862915,2.478886604309082
product103,20221118,4.0930705070495605,1.7243068218231201,2.3687636852264404
product103,20221121,4.1301164627075195,1.7225754261016846,2.407541036605835
product103,20221122,4.038663864135742,1.6363685131072998,2.4022953510284424
product103,20221123,4.066465377807617,1.7840945720672607,2.2823708057403564
product104,20221110,2.6391170024871826,3.225330352783203,-0.5862133502960205
product104,20221111,2.762167453765869,3.641252040863037,-0.879084587097168
product104,20221114,2.9449028968811035,3.294318437576294,-0.34941554069519043
product104,20221115,2.8571977615356445,2.937182903289795,-0.07998514175415039
product104,20221116,2.7797765731811523,3.142413377761841,-0.3626368045806885
product104,20221117,2.7048189640045166,2.7886605262756348,-0.08384156227111816
product104,20221118,2.856982469558716,3.1497035026550293,-0.2927210330963135
product104,20221121,2.8758280277252197,2.8591599464416504,0.016668081283569336
product104,20221122,2.7366397380828857,2.4584429264068604,0.2781968116760254
product104,20221123,2.7259933948516846,2.6019740104675293,0.12401938438415527
product105,20221110,2.4506096839904785,3.748938798904419,-1.2983291149139404
product105,20221111,2.6666390895843506,4.325016975402832,-1.6583778858184814
product105,20221114,3.1960787773132324,5.107527732849121,-1.9114489555358887
product105,20221115,2.9827163219451904,3.9401936531066895,-0.957477331161499
product105,20221116,2.731492042541504,3.8039164543151855,-1.0724244117736816
product105,20221117,2.6435248851776123,3.531154155731201,-0.8876292705535889
product105,20221118,2.617518186569214,4.119374752044678,-1.5018565654754639
product105,20221121,3.0959200859069824,4.541090488433838,-1.4451704025268555
product105,20221122,2.727548360824585,3.363847255706787,-0.6362988948822021
product105,20221123,2.6628966331481934,3.2492763996124268,-0.5863797664642334
product106,20221110,2.4506096839904785,3.748938798904419,-1.2983291149139404
product106,20221111,2.6666390895843506,4.325016975402832,-1.6583778858184814
product106,20221114,3.1960787773132324,5.107527732849121,-1.9114489555358887
product106,20221115,2.9827163219451904,3.9401936531066895,-0.957477331161499
product106,20221116,2.731492042541504,3.8039164543151855,-1.0724244117736816
product106,20221117,2.6435248851776123,3.531154155731201,-0.8876292705535889
product106,20221118,2.617518186569214,4.119374752044678,-1.5018565654754639
product106,20221121,3.0959200859069824,4.541090488433838,-1.4451704025268555
product106,20221122,2.727548360824585,3.363847255706787,-0.6362988948822021
product106,20221123,2.6628966331481934,3.2492763996124268,-0.5863797664642334
product107,20221110,28.22368812561035,13.387133598327637,14.836554527282715
product107,20221111,28.027751922607422,14.715901374816895,13.311850547790527
product107,20221114,29.431060791015625,17.565235137939453,11.865825653076172
product107,20221115,28.34634780883789,15.47117805480957,12.87516975402832
product107,20221116,27.397701263427734,15.526519775390625,11.87118148803711
product107,20221117,26.51620864868164,15.045705795288086,11.470502853393555
product107,20221118,26.26544761657715,16.309873580932617,9.955574035644531
product107,20221121,27.26595687866211,18.428974151611328,8.836982727050781
product107,20221122,26.328094482421875,16.614421844482422,9.713672637939453
product107,20221123,25.555679321289062,16.723796844482422,8.83188247680664
product108,20221110,15.779583930969238,18.431344985961914,-2.651761054992676
product108,20221111,16.44940757751465,19.787569046020508,-3.3381614685058594
product108,20221114,17.886219024658203,21.074600219726562,-3.1883811950683594
product108,20221115,16.105850219726562,17.231298446655273,-1.125448226928711
product108,20221116,15.950422286987305,18.437700271606445,-2.4872779846191406
product108,20221117,15.85602855682373,17.396862030029297,-1.5408334732055664
product108,20221118,16.03128433227539,18.468725204467773,-2.437440872192383
product108,20221121,17.083471298217773,19.11628532409668,-2.0328140258789062
product108,20221122,15.685632705688477,15.728330612182617,-0.042697906494140625
product108,20221123,15.470417976379395,16.71759796142578,-1.2471799850463867
product109,20221110,10.961671829223633,7.746822357177734,3.2148494720458984
product109,20221111,11.414231300354004,8.938091278076172,2.476140022277832
